,influencer,month,capture_audience,denier_audience,sentiment_audience,male_audience,aggressive_audience,followers_audience,verified_audience,freq_audience,capture_echoer,denier_echoer,sentiment_echoer,male_echoer,aggressive_echoer,followers_echoer,verified_echoer,freq_echoer
391,guardianeco,2018-05-01,0.00035030499489013795,0.042826903488668196,0.026155009655983816,0.7105263157894737,0.32530842480532884,7149.993072839185,0.0,97.0768389187525,0.0007169125477790871,0.02649350235138081,0.04604967375188795,0.8445729148693052,0.27177547374479066,826591.4257495175,0.0,24.875038121720728
392,joekennedy,2018-05-01,0.0001744172412175789,0.08332261538783278,-0.09750947805650093,0.5845410628019324,0.4400596016411655,6278.076326840095,0.0,149.79669699328096,0.00037042144466957163,0.012622787617461845,0.001435968387420502,0.7717398969474321,0.4246861106543023,2542587.3614025507,0.0,54.118349478967126
393,kylegriffin1,2018-05-01,0.00017724833929483905,0.09903508771929824,-0.1370592205937398,0.6105263157894737,0.4163222167906867,10284.866736371372,0.0,238.1781877806926,0.00017521274279170898,0.005650350682288252,-0.022873876315065742,0.8606011262373224,0.6631718659933937,1713392.1564259129,0.0,42.95838834782124
394,nowthisnews,2018-05-01,0.000327101031553398,0.125,0.21858013617177938,0.5625,0.3,12035.324305555556,0.0,126.72126928132181,0.000716054939851484,0.006023092861086282,0.10571778109068625,0.4298084590847749,0.40530362778919055,1966751.1061143526,0.0,71.33544074727489
395,nytimes,2018-05-01,0.00019341626213592234,0.06,-0.07461586558225741,0.4,0.5311111111111111,4148.333055555556,0.0,213.03241907054598,0.0002332283116812947,0.016337726763863924,0.17845711350084587,0.8750726863226863,0.27804259906745776,26090324.626739196,0.0,77.18969505512472
396,sciam,2018-05-01,0.00014158576051779935,0.13333333333333333,0.07074807741730015,0.6,0.19444444444444445,3342.8166666666666,0.0,187.81865060584366,0.0014283007797322015,0.036456742624064946,0.10198989410514767,0.8680015360983103,0.19147955851213813,2916021.884795227,0.0,43.83566164972452
397,thehill,2018-05-01,0.0001997260143299275,0.08653981117136139,-0.08080032001696452,0.6637554585152838,0.45003126075997724,6046.17359957222,0.0,191.89999398586252,0.000950332983460186,0.015032807850442254,0.07411136895733843,0.8893783828638936,0.39193493884706915,3554687.5129574146,0.0,158.38430383355563
398,tveitdal,2018-05-01,0.00039685549583911233,0.057134680795395076,-0.008502073589747472,0.6428571428571429,0.3978974781325427,6084.253576986741,0.0,112.80066343938293,0.0007397928817782789,0.013144963249958374,0.07329206850510588,0.8579109418428059,0.2957782654071826,562458.0304710678,0.0,24.932579867010503
399,washingtonpost,2018-05-01,0.00018399139671248678,0.03693069306930693,-0.024938417806353794,0.6039603960396039,0.4366855256954267,4062.5116607732202,0.0,357.5916482166385,0.00042173946355417624,0.011702527404948029,-0.13368891011216483,0.8859686273199663,0.3827441287934876,9315846.279851077,0.0,68.33044294845612
400,wef,2018-05-01,0.0005476781125071388,0.0004743833017077799,0.1593913733398635,0.6617647058823529,0.2654878208699301,13366.186975149445,0.0,40.94494649565428,0.00040743274256224173,0.00973189115395511,0.24768724012000273,0.8795751322927864,0.19088421602177064,2840842.114863311,0.0,32.727718664552924
401,Bill_Nye_Tho,2018-06-01,0.00017120844628335,0.0,0.043268263257100016,0.6,0.6,176.2,0.0,21.045232423231194,4.020585397233837e-05,0.0,0.3134487767934799,1.0,1.0,206861.0,0.0,1.0155038759689923
402,CNN,2018-06-01,0.0005839053492071041,0.03135808619679587,-0.048356790209690984,0.5555555555555556,0.2824095985386308,7987.704148118933,0.0,95.48431540597282,0.00034043996013044287,0.004789300651349425,-0.0635884378971961,0.335547356942156,0.12601841242358688,36355806.85384923,0.0,75.2652905257243
403,CarbonBrief,2018-06-01,0.0006465466642345917,0.054445449065702235,0.09187125855497993,0.7088607594936709,0.30837676842889056,11113.283803141509,0.0,55.16118693685977,0.0012204392524473946,0.017108285013187296,0.15948906498285825,0.8444072647082618,0.1644433262810527,279563.094423099,0.0,22.369776465752054
404,CarolineLucas,2018-06-01,0.00039373043977179554,0.045992568055648206,-0.06088943638424096,0.7896995708154506,0.29069327551711027,9813.099434581622,0.0,58.19574223700953,0.0003814704375195608,0.007841065459858944,-0.16263287681337094,0.29945101807417224,0.23439410768537408,575730.4761671049,0.0,16.28873334073766
405,ClimateCentral,2018-06-01,0.0006252983377632638,0.03040858318636096,0.05010227146830161,0.6296296296296297,0.2544051365402128,11304.982734492974,0.0,71.97426833288053,0.0025146672663818683,0.007604947372402549,0.12425381906211266,0.4860233804237042,0.20631519852745742,677597.3577993958,0.0,28.7152901958065
406,ClimateReality,2018-06-01,0.0006312230595295227,0.023334862365774065,0.07077717614521382,0.6787878787878788,0.29416258503539605,4448.3851265668145,0.0,73.40401700725201,0.0008979692699490092,0.007158575344227515,0.16970770178265865,0.8479091248991356,0.2544718594446419,685146.2993167299,0.0,26.83939066113665
407,EnergyInDepth,2018-06-01,0.0002626493210028665,0.458008658008658,-0.17915875291632452,0.6590909090909091,0.5033008658008659,3794.8100649350654,0.0,147.99778637063827,0.00033298518718870925,0.0813093742107451,-0.19671706777053607,0.9570075757575758,0.8873140896873847,256512.7064627395,0.0,226.0612664073086
408,EricHolthaus,2018-06-01,0.0005382689788453806,0.011363636363636364,0.03617385254353925,0.8181818181818182,0.37906162464985993,9523.325410618794,0.0,73.82669652363566,0.00044279862817882737,0.008494230186518814,0.019611495595286153,0.7753218272955116,0.36304901130915357,388734.9774443403,0.0,22.49556823377156
409,FAOKnowledge,2018-06-01,0.00039948637466115,0.0,0.23413781026775454,0.6,0.5666666666666667,4710.666666666666,0.0,45.96650164194353,0.0005494517896542578,0.004387199248120301,0.1723301096258924,0.8617543859649123,0.2916902230696939,1173921.0960909952,0.0,17.159675536649498
410,GCCThinkActTank,2018-06-01,0.0007235595051260624,0.007638142976488841,0.06895511775342553,0.7619047619047619,0.3654384318760777,5310.8548400455165,0.0,82.93434270243077,0.030229825978029264,0.004943961305810747,0.18216820431418507,0.773933156403238,0.18921661669531067,275036.38188584225,0.0,93.330173641203
411,Greenpeace,2018-06-01,0.0007133685261806249,0.038886340966036236,-0.02094174921547309,0.6260162601626016,0.2750997071958521,11611.534208959607,0.0,63.99288413524944,0.0010202299948175969,0.007634362968130973,0.05643805132567102,0.4653268043339444,0.2348332160897436,1325679.9989046948,0.0,25.20191243934028
412,KHayhoe,2018-06-01,0.0011439373866253594,0.045916177076891364,0.05782248384442475,0.7678571428571429,0.287776704964896,6766.161745757928,0.0,95.92668843614935,0.0007672480111223814,0.04116885121708935,0.05488113849898597,0.8443801066725344,0.33943166670976627,323848.7519666467,0.0,20.538730252130197
413,KamalaHarris,2018-06-01,0.00025859609074047654,0.07465277777777778,-0.17566342279705213,0.4375,0.5083829365079365,10626.186177248677,0.0,140.77655215964418,0.00011662870462424178,0.0,-0.421683402977383,0.2415719696969697,0.12157692018211884,13943401.720914805,0.0,18.811657427741768
414,MichaelEMann,2018-06-01,0.0007283868109423223,0.009409888357256778,0.030780158947986042,0.7631578947368421,0.31717636567908797,8905.036480110935,0.0,108.28929503827763,0.001835672057944137,0.008028539087951508,0.1031635266163644,0.8729984263081193,0.28762516685579864,423259.6477900148,0.0,40.41358273113192
415,NBCNews,2018-06-01,0.00039297845126441444,0.056140350877192984,-0.10994432052769318,0.6842105263157895,0.42481899192425504,9798.772145641882,0.0,204.0672234205397,0.0008128180379923548,0.02133666431905407,-0.08000807477827512,0.9084126614699369,0.1883655896286937,6324781.070445645,0.0,80.66509955634668
416,NRDC,2018-06-01,0.00048509059780282496,0.04861111111111111,-0.033734333919718903,0.5692307692307692,0.2942652445593622,7746.234905551964,0.0,111.2196185978154,0.0009651670989060073,0.0047839695904668645,0.06334267366876167,0.808403569415624,0.20076758440241738,1740444.52767376,0.0,28.66255155819392
417,NatGeo,2018-06-01,0.0007222856327578828,0.016666666666666666,0.014234921432480549,0.59375,0.4302801724137931,3173.2669181034485,0.0,53.99094796160583,0.000354684105512194,0.008620726795489756,-0.14763026809873392,0.8596298105220803,0.1303233189531114,11488430.427168641,0.0,21.92384227663399
418,PaulEDawson,2018-06-01,0.0007798043736569884,0.0418616164721281,-0.01697510703447708,0.6921119592875318,0.3304766508634153,5645.0275313223665,0.0,69.60318489881917,0.00120250330211406,0.010505808435011378,0.03452785836768458,0.8381907503951572,0.23191003322675263,427885.66709548107,0.0,25.932247719877925
419,SafetyPinDaily,2018-06-01,0.00020608424089662498,0.037037037037037035,-0.17731295204914257,0.37037037037037035,0.4172839506172839,6975.437037037037,0.0,242.86633129369324,0.0006889926630107466,0.0010021132243354467,-0.07291043084874384,0.42736625514403287,0.3125919959160286,1316954.7676450966,0.0,166.23730844470597
420,TIME,2018-06-01,0.0007133685261806249,0.0,0.4512049269858701,0.0,0.6666666666666666,4097.166666666666,0.0,263.6213736301946,0.0003369885392155203,0.010167998120300751,0.04164735290225515,0.8210526315789474,0.38568676919460887,3963612.7490113038,0.0,52.165446911716195
421,UN,2018-06-01,0.0007228801065297,0.0,0.23624408129686955,0.6333333333333333,0.13567401409506671,57020.54358631621,0.0,37.96304523400059,0.0010005616887149183,0.010197917414481684,0.4531344558866485,0.8789549504348355,0.09741473774483825,8005584.670425747,0.0,25.07518591657644
422,UNEP,2018-06-01,0.0008257240690540733,0.020830613159242194,0.06707352215604565,0.7125,0.27452479228301907,16392.50005923869,0.0,63.185083185704094,0.0008766565429308823,0.005394646256071425,0.2076044280578691,0.8239101107167913,0.18238762118426796,1202327.1762160442,0.0,20.26689280082148
423,UNFCCC,2018-06-01,0.0018547581680696248,0.0,0.3727248544223778,1.0,0.0,169172.84615384616,0.0,11.425867971178034,4.020585397233837e-05,0.0,0.8199019741773605,1.0,0.0,16474.0,0.0,1.370954356846473
424,VINNYGUADAGNINO,2018-06-01,0.0002229276644314453,0.0,-0.020757708817219403,0.5,0.6041666666666666,1085.03125,0.0,31.67826531532341,0.0002585967425948127,0.0,-0.18660572005760695,0.8636363636363636,0.4494807823755192,1538696.9876413064,0.0,24.173178061557664
425,ajplus,2018-06-01,0.0002445834946905,0.09523809523809523,0.06491657384323156,0.8571428571428571,0.16666666666666666,8942.011904761905,0.0,233.33125654414448,0.0002871846712309884,0.0,-0.07648196771224228,1.0,0.4709317937701396,2174228.368357363,0.0,50.069689704522226
426,annemariayritys,2018-06-01,0.0008525623849475762,0.017456445993031356,0.153656087888824,0.7560975609756098,0.2374105996699065,8717.75145641265,0.0,87.16385443182483,0.030872093787751256,0.008213196872487023,0.19422155774433691,0.4771836026869066,0.17556567581285795,493871.93416040635,0.0,182.29553096851566
427,antonioguterres,2018-06-01,0.0004871785056843292,0.0,0.11608746078255465,0.6585365853658537,0.24966834710557484,216755.7050907974,0.0,81.21456812838065,0.0004293323757517013,0.008074384955309226,0.2753895070572327,0.8968712419931931,0.6157201945056953,1755908.7836068338,0.0,17.97219482225731
428,billmckibben,2018-06-01,0.0006823525033032064,0.05089451611190741,-0.02837284109948288,0.7318840579710144,0.3715410051727187,13248.270294986343,0.0,107.98503265205127,0.0003967713812050369,0.015770019151284013,0.12800085548059845,0.8347608991725322,0.3884318451627845,751602.934606516,0.0,24.0434083698119
429,brianschatz,2018-06-01,0.00032611132625399997,0.125,-0.1271362203145631,0.5714285714285714,0.5321428571428571,4514.078571428571,0.0,196.3946729060203,0.0018728791847157885,0.050678210678210676,0.1098321042910601,0.7850649350649351,0.2502074645794009,475752.0364725226,0.0,33.18606595160863
430,britneyspears,2018-06-01,0.00017120844628335,0.0,-0.1505978496948878,0.8,0.7,1083.2,0.0,2162.7806944040826,4.020585397233837e-05,0.0,-0.19529691401587593,1.0,0.6666666666666666,513832.0,0.0,3.9617619741506593
431,cathmckenna,2018-06-01,0.0007091722407325036,0.018865121806298277,0.08458587590292488,0.7352941176470589,0.284298871063577,9166.440366904337,0.0,50.899292259258,0.0005303614910685464,0.005725839533396178,0.3116056719340536,0.45437885643767995,0.19787965993323778,736960.6554683489,0.0,25.275054703127253
432,citizensclimate,2018-06-01,0.0008363107615436688,0.025230386766291024,0.09831795569412895,0.648936170212766,0.31543004489903576,6792.401660739557,0.0,49.56691023660915,0.0013855399619942706,0.007821826119182423,0.18504446790072038,0.8566462150661197,0.27414427859521645,183170.14676523732,0.0,18.62702063848599
433,climatecouncil,2018-06-01,0.0006522226525079999,0.031418628057283515,0.02465434581487541,0.7272727272727273,0.3939878222467447,8948.813358971238,0.0,83.91625079154534,0.0023197694635694495,0.01231220924166804,0.05329833526691498,0.5624545597572065,0.28085684976327907,396265.56754265225,0.0,34.96181183169712
434,cnni,2018-06-01,0.0008410239466550525,0.0012836970474967909,0.18868833075902836,0.42105263157894735,0.3140534262485482,3166.078968763372,0.0,54.82795679520663,0.00032902518259123026,0.0035657136675812397,-0.023833922940759585,0.9245196324143693,0.10984779268201218,9258972.696028203,0.0,52.92364877851282
435,guardianeco,2018-06-01,0.00042802111570837496,0.024666803945098095,0.013414099684570094,0.655367231638418,0.3026661567733569,10710.158874174613,0.0,52.88565441670409,0.0005222631432688704,0.009138673082521944,-0.040106290834987776,0.8515386069964626,0.20746415257210557,641261.9103978784,0.0,22.66716574817698
436,joekennedy,2018-06-01,0.00041321535384424875,0.03301022876494575,-0.10119077704772225,0.5660377358490566,0.4362163055836752,8999.49108840198,0.0,168.25913955147868,0.0003248939989730659,0.004121920917957565,-0.11650180627751981,0.8821248870487923,0.6542491370268742,1248544.3589929566,0.0,24.276772690144572
437,kylegriffin1,2018-06-01,0.00029655748731223123,0.06030612244897959,-0.12839652927413883,0.5642857142857143,0.46946145124716554,9065.207732426303,0.0,179.85129055595394,0.00047715227777102564,0.0027831423468678623,-0.35180376813065,0.910901755807218,0.2012201305058479,2115625.2573694107,0.0,39.77059683348166
438,nowthisnews,2018-06-01,0.00014267370523612499,0.25,0.2753062853515148,0.5,0.5,2698.25,0.0,221.09178751335054,9.615900075050927e-05,0.0,0.035707158906262554,0.4916666666666667,0.11527777777777778,2240345.908333333,0.0,74.393092634347
439,nytimes,2018-06-01,0.00021401055785418748,0.0,0.0732001136407708,0.5,0.0,781.5,0.0,25.607882778671712,6.030878095850756e-05,0.0,-0.30325650091228457,1.0,0.875,36497622.208333336,0.0,80.61135355736596
440,sciam,2018-06-01,0.00036419340547116116,0.07532467532467532,-0.0017618727157465825,0.6842105263157895,0.44119104579630897,4756.515370813397,0.0,54.57060014318918,0.0002795992337047804,0.009164307987748699,-0.026704406447165208,0.9089413875598086,0.40870458103552704,3522378.970745948,0.0,22.766491290997212
441,thehill,2018-06-01,0.00022868267647776063,0.08628841607565012,-0.0591566181791237,0.6595744680851063,0.3967494089834515,9975.74864066194,0.0,140.4211370238258,0.0007295878056869989,0.016400116864201463,-0.1702865179106061,0.9043222064706801,0.48530474050529954,3399381.7515229904,0.0,172.988081498563
442,tveitdal,2018-06-01,0.000663013100803169,0.06573083778966132,0.06310070182991112,0.6470588235294118,0.2609359498632855,7077.701757599379,0.0,90.53613934664332,0.0014590610536839336,0.005884785554033178,0.022709852991357138,0.8511281672474117,0.2883686367999643,720946.2583865344,0.0,25.68371728865456
443,washingtonpost,2018-06-01,0.0007133685261806249,0.0,-0.22473953908049035,0.5,0.16666666666666666,5325.666666666666,0.0,105.3540059452226,0.0005533595165140255,0.020335996240601503,0.0865870470467611,0.8421052631578947,0.27137353838921774,1789339.678022607,0.0,25.326032231748837
444,wef,2018-06-01,0.0007975094292685961,0.042599532417513415,0.10676700719481347,0.6410256410256411,0.241595484257985,10612.639814799137,0.0,104.28585728148047,0.00155753993897946,0.004540825827804498,0.23227597100430514,0.8638431632543427,0.17525364455533934,2644925.5937126926,0.0,39.6733848242875
445,CNN,2018-07-01,0.0009182736455463728,0.0,0.23972931462417948,0.0,0.75,6721.5,0.0,206.69632138072348,0.0005937063947258552,0.006734105545550886,0.14057182770972543,0.7021276595744681,0.22357931597862862,2077093.7649165753,0.0,30.128491478101072
446,CarbonBrief,2018-07-01,0.0009087082950719314,0.06139884779687411,0.07671486897666425,0.7395833333333334,0.2691616336517652,10319.759872002043,0.0,46.452498451525486,0.000900650334602445,0.013237553038733876,0.09106601179789281,0.8823190744084118,0.21536619983410943,195153.84349126602,0.0,24.592014853054057
447,CarolineLucas,2018-07-01,0.0004897459442913989,0.0,-0.052585859355073226,0.8,0.2074074074074074,10718.351851851852,0.0,98.93606070767332,0.00024457538493026596,0.00753968253968254,-0.08224609536407443,0.5293207282913166,0.6286917242639637,618385.0842162042,0.0,15.587882851848029
448,ClimateCentral,2018-07-01,0.0008937863483318028,0.04427905785970302,0.10631762169077678,0.68,0.21582444993225977,18261.86488027253,0.0,45.551987774320075,0.0011152149655733717,0.011528506175570632,0.073253225316767,0.548726143054459,0.25386670150231844,438970.4391672171,0.0,23.441003790667725
449,ClimateReality,2018-07-01,0.0008278376046971088,0.009906759906759906,0.08259614572431713,0.8484848484848485,0.30983016983016987,7412.440272320273,0.0,97.70876069116527,0.0006769140380898811,0.0030366514211126877,0.19615631391183933,0.9142994754283932,0.21731285240821258,529485.4942319358,0.0,25.672864640769536
450,DanRather,2018-07-01,0.00041726585465865054,0.09613275872987305,-0.07842096572868536,0.6289308176100629,0.4005590099374783,6001.98756874839,0.0,101.96653768757417,0.0003676253568561543,0.021388859460446583,-0.4066199209263899,0.9406391826203148,0.8284795141290141,2146247.08503147,0.0,16.255763907451097
451,EnergyInDepth,2018-07-01,0.0004861448711716092,0.22829131652661064,-0.25949989227515213,0.8823529411764706,0.565359477124183,2731.6816059757234,0.0,97.73391955099832,0.00035512974121977374,0.04854673828294204,-0.18083078278123416,0.9607843137254901,0.8830261676021467,273152.2600711337,0.0,41.423621492188325
452,EricHolthaus,2018-07-01,0.0007483930211202939,0.03757992530345471,0.052576389246726765,0.6466666666666666,0.3046639744786804,11456.646869187674,0.0,54.75883093193285,0.0007169149182452734,0.015349725397868165,0.0702700883652775,0.889083637118242,0.4098284155853383,503163.2234617125,0.0,30.317332577784978
453,FAOKnowledge,2018-07-01,0.0007930545120627766,0.0,0.31045508857726517,0.5454545454545454,0.16341991341991344,3798.872294372294,0.0,75.17446111814314,0.0005476664890165519,0.007823158858270663,0.3151381155893391,0.7741328175370729,0.15577342162238209,365804.5756065399,0.0,18.046044057640355
454,GCCThinkActTank,2018-07-01,0.0008564667655576746,0.014423076923076924,0.3141394372147372,0.8846153846153846,0.2626449938949939,7240.227312271062,0.0,150.93269863872143,0.04187278635291381,0.002077908854735775,0.18439725429730308,0.8291774597241349,0.18621733697376333,348786.9314845513,0.0,102.83547928900231
455,Greenpeace,2018-07-01,0.0007875962421416967,0.025805218173639226,-0.020548661901933725,0.6461538461538462,0.36814986183407233,4821.186520146521,0.0,81.21451518016916,0.0017103793905339781,0.006210506648605223,-0.018215822422283198,0.4604735100290464,0.42777110348248226,1600767.2445518177,0.0,26.15616734063319
456,KHayhoe,2018-07-01,0.0009158314284039622,0.04151684646383125,0.015665722674612192,0.6914893617021277,0.35156452240753255,12955.627256743954,0.0,44.24655852774067,0.0008484854493173327,0.07214270572557781,0.03705502704720948,0.8824855957581987,0.3290780645034061,300437.1866610422,0.0,22.49309403376
457,MichaelEMann,2018-07-01,0.001155813182328334,0.03900680806318061,0.014229868926526492,0.7361111111111112,0.34442761664527016,13989.833275870636,0.0,72.89321205753707,0.000793313542508076,0.01980108661996836,0.10523416374056221,0.8530212656158086,0.33817733905802677,276015.38458873297,0.0,41.76028441286948
458,MikeBloomberg,2018-07-01,0.0008854781582054309,0.0,0.22217306362124248,0.7857142857142857,0.326672335600907,10872.356150793652,0.0,46.86037606449833,0.0004182466356908781,0.002650349584086363,0.33576792463653865,0.8675893933386994,0.3056647356982433,1257334.5909315778,0.0,13.797688757633301
459,NBCNews,2018-07-01,0.0002295684113865932,0.0,-0.3995286952972412,0.5,0.5,26764.5,0.0,319.40179701046304,0.00017906438856972318,0.1,-0.2263828466158443,0.9,0.7666666666666666,5814662.4,0.0,119.97597834335764
460,NRDC,2018-07-01,0.0006734006734006734,0.016666666666666666,-0.05894651473928527,0.6,0.376010101010101,2736.731313131313,0.0,138.12549170291175,0.0006482380605613031,0.03800322914011482,0.06249863741743283,0.8249067112225006,0.3993055947138727,1392579.7261678115,0.0,26.455888500388944
461,NatGeo,2018-07-01,0.000573921028466483,0.03125,0.1047639286918998,0.625,0.16666666666666666,4383.979166666666,0.0,67.77471145604062,0.00033301729844541,0.0008417631931938608,0.32694565702748246,0.8690159574468085,0.13026150665517072,15694217.701118182,0.0,24.625540790845314
462,PaulEDawson,2018-07-01,0.0010000632010201387,0.0233740778763605,0.024633370953245665,0.7206477732793523,0.3116274949407375,5930.808271757414,0.0,69.63145712413947,0.0016636129320108672,0.012483660072401785,-0.005984914650078668,0.8638347551348862,0.24095775891431584,244309.5447422387,0.0,27.826727926389783
463,SafetyPinDaily,2018-07-01,0.0003531821713639895,0.08333333333333333,-0.10023321633173589,0.6153846153846154,0.37179487179487175,8307.50641025641,0.0,239.95666435295664,0.00110898450298642,0.0811453855345258,-0.1643322027345625,0.45911556392325625,0.5176371259064407,461982.74977164424,0.0,141.89236555598288
464,SenSanders,2018-07-01,0.0004300124720748872,0.04197761194029851,-0.11959723144194971,0.6716417910447762,0.39591834912926827,3814.7786808580704,0.0,113.3208496571157,0.0005536713515353307,0.018509044284066502,0.07853557526073866,0.9262108870092127,0.4855859264418532,7804064.767100431,0.0,20.097427968977698
465,TIME,2018-07-01,0.0009182736455463728,0.0,0.23972931462417948,0.0,0.75,6721.5,0.0,206.69632138072348,0.0005937063947258552,0.006734105545550886,0.14057182770972543,0.7021276595744681,0.22357931597862862,2077093.7649165753,0.0,30.128491478101072
466,UN,2018-07-01,0.0009182736455463728,0.0,0.23972931462417948,0.0,0.75,6721.5,0.0,206.69632138072348,0.0005937063947258552,0.006734105545550886,0.14057182770972543,0.7021276595744681,0.22357931597862862,2077093.7649165753,0.0,30.128491478101072
467,UNEP,2018-07-01,0.0011626529221837139,0.03225806451612903,0.2816342978342482,0.6935483870967742,0.1514124532139071,13435.216003454841,0.0,60.83580401168015,0.0005849356368662399,0.0029726469724998096,0.1724498920991189,0.8761553663079601,0.10022521376540867,722514.9855050144,0.0,15.546506557457171
468,UNFCCC,2018-07-01,0.0005693296602387511,0.0,0.38472633918842014,0.68,0.15,12148.543142857141,0.0,51.90739165747342,0.0004695404062868136,0.001476237584505134,0.36652377887834886,0.8819599514389773,0.09040520976800889,589571.3596355247,0.0,11.953238233620999
469,ajplus,2018-07-01,0.0006026170798898072,0.046875,-0.0692916651177298,0.5,0.546875,4826.546875,0.0,89.03768604591035,0.0023893044480885247,0.01464003531102976,0.021058434778826726,0.9051679182311223,0.41706984289548177,1168098.4165261192,0.0,40.721676419893036
470,annemariayritys,2018-07-01,0.0016069788797061523,0.0014005602240896359,0.09589061003442202,0.7142857142857143,0.11000233426704016,8753.614437441644,0.0,134.57690652410125,0.05119434237681613,0.021756377176800994,0.21550825954463246,0.34379572118702556,0.13497572343891215,467274.23652572004,0.0,257.8449254817608
471,antonioguterres,2018-07-01,0.0004591368227731864,0.0,0.7259277939915657,1.0,0.0,1010.0,0.0,454.9572149248049,0.005999534783696363,0.0,0.21705534173211605,0.8235294117647058,0.18662443756559433,111802.82710987054,0.0,20.13202003972052
472,billmckibben,2018-07-01,0.0006559097468188378,0.05754390645146948,0.005498038425322116,0.7619047619047619,0.331594051762119,6434.308494908064,0.0,57.001818024760446,0.0006154324556409372,0.016368164247442238,0.005136910976337789,0.8892734224008559,0.2020718776341035,507771.7833832113,0.0,20.392826887536536
473,britneyspears,2018-07-01,0.0002295684113865932,0.0,-0.040914299397998365,0.6666666666666666,0.6666666666666666,3757.3333333333335,0.0,134.2886592521796,,,,,,,,
474,cathmckenna,2018-07-01,0.0007879780607053335,0.07768444119795472,-0.026681572611397808,0.6486486486486487,0.4257991582315907,4278.250158846105,0.0,65.23573236197294,0.0006198801860220946,0.005676410792240907,0.22959906411159767,0.43585164835164836,0.26242291432905973,438009.69003068155,0.0,32.58367331715897
475,citizensclimate,2018-07-01,0.0007935082045753982,0.011594202898550725,0.09020627949201467,0.7391304347826086,0.2837989112668249,6639.967018333484,0.0,42.209710637622635,0.0016781420206809943,0.023803345881238364,0.14945823888235016,0.8669555154892956,0.2664095955227938,391208.7352789604,0.0,17.216827196443294
476,climatecouncil,2018-07-01,0.0008182636445462729,0.0437010843941537,-0.013284832031168215,0.6732673267326733,0.2970695640992671,9612.504161380424,0.0,80.82536147001895,0.0025614373393101192,0.020309013125797602,-0.03140340226739427,0.5302339122559014,0.31230388311503815,134984.39633233167,0.0,38.90190170403352
477,guardianeco,2018-07-01,0.0006887052341597796,0.04583333333333333,0.19044961346121625,0.6666666666666666,0.2435395622895623,9822.396843434344,0.0,37.05172580417047,0.0007608352277271007,0.01164458769141977,0.21613799396452635,0.8813063651937765,0.16054413392460895,549256.3248548101,0.0,29.869080769335554
478,nowthisnews,2018-07-01,0.0003443526170798898,0.0,-0.02513311550418537,0.5,0.25,136069.375,0.0,358.6187639480976,0.00017295992077757353,0.0032467532467532465,-0.1238863001213368,0.1590909090909091,0.1377029220779221,2147623.449107143,0.0,112.1730097544252
479,nytimes,2018-07-01,0.0004591368227731864,0.0,0.4931523934006691,0.0,0.0,889.5,0.0,19.78336235135567,0.001342982914272924,0.0,0.12378042175938121,1.0,0.47004830917874396,18294121.314009663,0.0,49.99440655110365
480,thehill,2018-07-01,0.0007256001574183393,0.05447662936142199,-0.07999717895078724,0.625,0.3790940837858047,5849.65480403912,0.0,145.74281125813354,0.0006523671856888073,0.008824742685667023,-0.05758713145278997,0.9179511036016138,0.2801724049700289,2714996.9351314036,0.0,147.46150059224618
481,tveitdal,2018-07-01,0.0009305719532992261,0.03185256487994179,0.0700137970147267,0.5892857142857143,0.31819233423420307,6215.312032481357,0.0,82.75855223171413,0.001290564214660537,0.027570884364829518,0.015586375576935027,0.873892823114712,0.2804825288956937,477162.7684378185,0.0,29.207458571487194
482,washingtonpost,2018-07-01,0.0008783487044356609,0.09565217391304348,0.009437605466320022,0.43478260869565216,0.4504347826086956,4325.0595652173915,0.0,118.86234127716232,0.0003448823518342796,0.0019496405168900586,-0.18257814471034842,0.9281557480447397,0.4584176075739514,13160534.935101416,0.0,75.44646489455056
483,wef,2018-07-01,0.0010904499540863178,0.08333333333333333,0.14013506931227018,0.5833333333333334,0.2777777777777778,8059.891203703704,0.0,40.99625892650621,0.0006292661258458389,0.014606398830170252,0.26426492672535573,0.8708347573479153,0.13494746455102982,2356519.2082343902,0.0,31.838151969632516
484,Bill_Nye_Tho,2018-08-01,9.59877135726627e-05,0.0,-0.16421365005506405,0.75,1.0,51751.75,0.0,7.263184378700965,6.366182836771072e-05,0.0,-0.16323307021554603,1.0,0.8888888888888888,172967.5361111111,0.0,3.649141500669513
485,CNN,2018-08-01,0.00036649854273198483,0.06780095582225129,-0.04321725334782589,0.6103896103896104,0.39217627487370166,8284.65004685741,0.0,120.58386296710457,0.00044566919790380727,0.012123212020078707,0.017180823078108164,0.3936601065938785,0.2542397670123284,29838921.72267981,0.0,62.64943994520695
486,CarbonBrief,2018-08-01,0.0006285349321440702,0.04917498403241261,0.020470579439957413,0.7403846153846154,0.2737682310073765,7748.051647756055,0.0,48.24813738137055,0.0009198498205858992,0.029636985355174172,0.09141204624980256,0.868714833648335,0.1965434179682936,453046.95861337235,0.0,20.492564643123327
487,CarolineLucas,2018-08-01,0.00022945008244424164,0.09601272015655576,-0.07595061061134746,0.6575342465753424,0.37021444537560577,6701.848950123113,0.0,72.30156010265341,0.0002458302712557396,0.008244291230155267,0.36834334437276944,0.32253311121415557,0.13129303524839925,599517.1292157215,0.0,26.58256069011563
